date,location,location_code,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,surface_pressure_mean,source,collected_at
2020-06-20,Beijing,CHN,39.9042,116.4074,15.15,22.05,8.04,8.02,63.62,15.15,1007.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-21,Beijing,CHN,39.9042,116.4074,14.57,21.36,8.73,2.17,47.41,7.16,1006.91,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-22,Beijing,CHN,39.9042,116.4074,14.43,20.0,7.2,5.0,60.79,11.58,1008.69,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-23,Beijing,CHN,39.9042,116.4074,15.29,22.05,9.74,2.85,60.76,17.91,1008.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-24,Beijing,CHN,39.9042,116.4074,14.57,20.31,8.53,5.5,68.14,27.04,1006.9,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-25,Beijing,CHN,39.9042,116.4074,14.28,20.84,7.16,1.27,63.35,15.82,1007.23,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-26,Beijing,CHN,39.9042,116.4074,14.0,19.72,7.06,0,54.92,14.5,1007.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-27,Beijing,CHN,39.9042,116.4074,13.2,20.57,6.63,5.24,52.61,11.97,1008.3,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-28,Beijing,CHN,39.9042,116.4074,13.65,19.93,6.78,0.63,60.29,18.76,1005.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-29,Beijing,CHN,39.9042,116.4074,14.23,21.34,7.03,2.05,65.75,24.54,1005.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-30,Beijing,CHN,39.9042,116.4074,12.49,19.98,5.49,0.2,61.11,13.39,1008.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-01,Beijing,CHN,39.9042,116.4074,12.64,19.05,6.0,2.23,62.92,16.63,1004.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-02,Beijing,CHN,39.9042,116.4074,13.1,20.29,6.4,1.01,60.87,6.87,1006.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-03,Beijing,CHN,39.9042,116.4074,12.33,19.49,6.22,2.63,62.39,10.59,1006.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-04,Beijing,CHN,39.9042,116.4074,10.02,17.23,4.27,2.63,61.28,13.4,1007.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-05,Beijing,CHN,39.9042,116.4074,13.24,20.2,6.65,0.24,59.78,19.45,1005.91,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-06,Beijing,CHN,39.9042,116.4074,11.83,18.95,6.27,3.97,74.37,16.03,1009.99,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-07,Beijing,CHN,39.9042,116.4074,10.7,16.21,3.64,1.41,65.34,2.91,1005.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-08,Beijing,CHN,39.9042,116.4074,11.15,16.91,3.94,2.76,62.2,18.14,1010.01,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-09,Beijing,CHN,39.9042,116.4074,13.47,19.59,5.99,0,69.15,18.54,1010.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-10,Beijing,CHN,39.9042,116.4074,10.9,16.84,3.71,6.62,53.54,20.49,1011.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-11,Beijing,CHN,39.9042,116.4074,11.8,19.11,5.41,3.27,61.64,21.45,1010.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-12,Beijing,CHN,39.9042,116.4074,11.33,18.82,5.23,0,60.78,18.75,1016.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-13,Beijing,CHN,39.9042,116.4074,9.57,16.22,2.48,0,59.45,9.82,1013.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-14,Beijing,CHN,39.9042,116.4074,10.52,16.33,3.26,0,63.1,6.38,1006.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-15,Beijing,CHN,39.9042,116.4074,6.81,12.49,-0.02,5.82,62.18,21.57,1005.81,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-16,Beijing,CHN,39.9042,116.4074,8.52,14.13,2.43,0,58.93,12.11,1009.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-17,Beijing,CHN,39.9042,116.4074,7.99,13.8,0.78,0.0,64.77,16.88,1004.73,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-18,Beijing,CHN,39.9042,116.4074,9.47,15.55,2.74,0.62,63.95,17.53,1006.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-19,Beijing,CHN,39.9042,116.4074,9.72,16.74,4.13,6.56,59.19,14.05,1004.19,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-20,Beijing,CHN,39.9042,116.4074,9.01,14.51,3.1,2.35,62.66,15.57,1008.27,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-21,Beijing,CHN,39.9042,116.4074,8.31,14.74,1.35,2.55,66.33,15.03,1006.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-22,Beijing,CHN,39.9042,116.4074,8.81,16.29,3.17,0,60.58,14.95,1006.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-23,Beijing,CHN,39.9042,116.4074,9.05,15.28,1.56,3.98,63.13,14.12,1006.57,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-24,Beijing,CHN,39.9042,116.4074,7.5,13.1,1.66,0,62.38,11.55,1003.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-25,Beijing,CHN,39.9042,116.4074,9.36,16.14,2.61,2.95,67.62,13.75,1006.16,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-26,Beijing,CHN,39.9042,116.4074,7.27,13.13,0.8,1.49,62.22,21.19,1003.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-27,Beijing,CHN,39.9042,116.4074,6.08,13.37,0.0,0,59.55,12.83,1009.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-28,Beijing,CHN,39.9042,116.4074,8.12,14.84,2.53,0.97,71.22,14.42,1008.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-29,Beijing,CHN,39.9042,116.4074,8.47,14.52,1.01,2.48,57.57,9.11,1006.87,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-30,Beijing,CHN,39.9042,116.4074,8.24,14.43,2.58,0.33,68.42,16.22,1007.52,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-31,Beijing,CHN,39.9042,116.4074,8.09,14.91,1.3,1.98,67.8,20.03,1003.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-01,Beijing,CHN,39.9042,116.4074,5.57,12.46,-0.92,3.64,54.96,18.79,1007.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-02,Beijing,CHN,39.9042,116.4074,6.99,12.51,0.0,0,76.98,14.04,1006.14,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-03,Beijing,CHN,39.9042,116.4074,5.2,12.67,-0.81,1.99,58.0,18.42,1005.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-04,Beijing,CHN,39.9042,116.4074,4.96,11.84,-2.18,3.47,64.57,15.35,1006.09,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-05,Beijing,CHN,39.9042,116.4074,4.97,12.0,-1.29,2.42,69.99,20.04,1008.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-06,Beijing,CHN,39.9042,116.4074,6.5,13.98,-0.8,1.78,73.77,12.18,1012.13,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-07,Beijing,CHN,39.9042,116.4074,5.31,11.91,-1.81,4.48,67.34,14.25,1004.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-08,Beijing,CHN,39.9042,116.4074,3.39,9.92,-3.13,1.29,69.47,11.57,1008.23,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-09,Beijing,CHN,39.9042,116.4074,4.14,11.38,-2.65,4.37,62.07,11.58,1007.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-10,Beijing,CHN,39.9042,116.4074,2.86,10.05,-4.41,0.13,71.85,21.24,1005.57,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-11,Beijing,CHN,39.9042,116.4074,1.98,8.93,-4.52,0,67.91,11.02,1007.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-12,Beijing,CHN,39.9042,116.4074,5.12,12.41,-0.78,4.26,76.53,12.97,1004.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-13,Beijing,CHN,39.9042,116.4074,3.89,11.05,-2.85,2.84,68.91,12.05,1005.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-14,Beijing,CHN,39.9042,116.4074,3.42,10.52,-3.47,6.4,72.43,17.94,998.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-15,Beijing,CHN,39.9042,116.4074,5.1,11.75,-2.24,3.6,82.36,19.43,1003.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-16,Beijing,CHN,39.9042,116.4074,3.01,8.76,-3.95,4.64,68.51,18.43,1009.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-17,Beijing,CHN,39.9042,116.4074,5.81,11.69,-0.5,4.45,73.97,11.19,1006.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-18,Beijing,CHN,39.9042,116.4074,4.72,12.16,-1.32,1.64,68.82,20.21,1007.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-19,Beijing,CHN,39.9042,116.4074,5.84,11.8,-1.11,0,70.09,19.86,1004.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-20,Beijing,CHN,39.9042,116.4074,3.32,9.14,-4.11,3.79,65.48,11.35,1005.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-21,Beijing,CHN,39.9042,116.4074,2.37,8.05,-4.71,3.79,72.66,16.86,1009.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-22,Beijing,CHN,39.9042,116.4074,1.05,8.06,-5.03,0.59,69.31,6.23,1007.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-23,Beijing,CHN,39.9042,116.4074,1.57,9.03,-4.66,2.0,64.96,18.66,1004.07,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-24,Beijing,CHN,39.9042,116.4074,2.29,9.16,-4.98,3.82,65.81,19.0,1011.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-25,Beijing,CHN,39.9042,116.4074,3.12,10.42,-3.87,0,76.08,14.44,1008.67,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-26,Beijing,CHN,39.9042,116.4074,2.35,9.33,-3.76,2.21,68.68,13.82,1008.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-27,Beijing,CHN,39.9042,116.4074,2.22,9.41,-3.35,1.96,77.19,16.13,1007.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-28,Beijing,CHN,39.9042,116.4074,1.43,7.47,-5.14,0.73,74.56,22.01,1006.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-29,Beijing,CHN,39.9042,116.4074,1.69,8.8,-4.85,1.25,70.53,15.38,1004.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-30,Beijing,CHN,39.9042,116.4074,0.77,7.84,-6.11,9.35,70.46,16.04,1009.07,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-31,Beijing,CHN,39.9042,116.4074,2.7,8.82,-4.47,4.36,73.98,12.31,1012.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-01,Beijing,CHN,39.9042,116.4074,1.29,8.4,-5.96,7.39,78.01,20.88,1000.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-02,Beijing,CHN,39.9042,116.4074,0.85,6.52,-4.74,1.66,68.45,23.75,1002.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-03,Beijing,CHN,39.9042,116.4074,1.94,7.72,-5.39,1.07,72.63,15.05,1004.96,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-04,Beijing,CHN,39.9042,116.4074,1.11,8.56,-6.0,2.19,65.88,12.84,1011.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-05,Beijing,CHN,39.9042,116.4074,1.95,9.33,-3.92,4.02,66.68,18.4,1003.46,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-06,Beijing,CHN,39.9042,116.4074,1.88,8.38,-4.76,3.09,71.21,15.81,1004.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-07,Beijing,CHN,39.9042,116.4074,0.08,7.53,-6.26,0,72.35,19.53,1005.18,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-08,Beijing,CHN,39.9042,116.4074,0.75,6.56,-4.93,3.15,71.65,15.35,1005.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-09,Beijing,CHN,39.9042,116.4074,-1.05,5.13,-7.34,3.72,83.65,15.48,1015.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-10,Beijing,CHN,39.9042,116.4074,-0.49,6.37,-7.41,2.24,74.19,12.83,1008.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-11,Beijing,CHN,39.9042,116.4074,-0.63,6.34,-8.08,2.85,78.54,11.2,1008.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-12,Beijing,CHN,39.9042,116.4074,0.6,7.98,-6.68,5.55,81.58,11.54,1007.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-13,Beijing,CHN,39.9042,116.4074,-0.57,6.8,-6.55,0,75.5,21.75,1010.42,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-14,Beijing,CHN,39.9042,116.4074,1.02,7.93,-4.86,1.4,71.93,15.46,1002.12,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-15,Beijing,CHN,39.9042,116.4074,-2.36,4.49,-8.35,0,80.89,11.31,1005.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-16,Beijing,CHN,39.9042,116.4074,0.59,7.42,-5.35,2.76,69.44,20.65,1006.62,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-17,Beijing,CHN,39.9042,116.4074,-0.25,6.88,-6.37,4.59,68.55,14.87,1007.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-18,Beijing,CHN,39.9042,116.4074,1.07,6.77,-5.5,4.76,79.63,17.23,1004.81,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-19,Beijing,CHN,39.9042,116.4074,2.06,8.39,-4.45,0.67,72.18,11.95,1005.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-20,Beijing,CHN,39.9042,116.4074,0.23,7.36,-6.75,0.79,71.97,18.55,1006.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-21,Beijing,CHN,39.9042,116.4074,-0.52,5.68,-6.66,3.94,72.13,22.27,1005.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-22,Beijing,CHN,39.9042,116.4074,-0.22,6.95,-5.83,3.72,75.18,9.54,1006.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-23,Beijing,CHN,39.9042,116.4074,0.43,7.24,-5.86,4.75,67.4,14.62,1003.77,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-24,Beijing,CHN,39.9042,116.4074,0.51,6.87,-6.08,1.55,78.28,13.37,1007.01,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-25,Beijing,CHN,39.9042,116.4074,-1.88,5.17,-8.51,6.64,57.94,17.5,1008.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-26,Beijing,CHN,39.9042,116.4074,-0.9,6.06,-7.65,4.57,70.77,17.81,1008.97,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-27,Beijing,CHN,39.9042,116.4074,1.31,7.92,-5.01,0.28,70.51,10.8,1003.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-28,Beijing,CHN,39.9042,116.4074,-0.34,6.15,-7.61,2.96,71.14,17.48,1011.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-29,Beijing,CHN,39.9042,116.4074,0.25,7.56,-5.88,1.88,74.43,15.48,1004.74,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-30,Beijing,CHN,39.9042,116.4074,1.31,7.71,-5.01,1.22,74.94,22.77,1008.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-01,Beijing,CHN,39.9042,116.4074,-0.67,5.04,-6.51,2.78,75.26,10.08,1001.14,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-02,Beijing,CHN,39.9042,116.4074,-2.81,4.26,-8.36,0.77,70.75,18.42,1010.83,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-03,Beijing,CHN,39.9042,116.4074,-1.27,5.48,-8.56,2.22,72.14,21.96,1009.8,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-04,Beijing,CHN,39.9042,116.4074,-1.48,5.28,-8.93,3.45,74.07,10.27,1001.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-05,Beijing,CHN,39.9042,116.4074,0.81,7.93,-5.01,3.19,68.42,13.08,1005.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-06,Beijing,CHN,39.9042,116.4074,1.15,8.42,-5.86,5.37,74.44,13.45,1009.87,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-07,Beijing,CHN,39.9042,116.4074,0.07,6.14,-6.46,1.75,72.37,15.94,1011.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-08,Beijing,CHN,39.9042,116.4074,0.15,6.9,-6.99,3.62,70.03,14.61,1003.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-09,Beijing,CHN,39.9042,116.4074,-1.43,4.27,-7.2,1.59,73.69,16.16,1006.64,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-10,Beijing,CHN,39.9042,116.4074,0.25,7.72,-6.24,1.96,75.04,9.58,1009.06,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-11,Beijing,CHN,39.9042,116.4074,1.09,8.26,-6.26,0,68.16,19.58,1011.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-12,Beijing,CHN,39.9042,116.4074,1.66,7.96,-4.9,5.82,66.24,18.75,1013.36,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-13,Beijing,CHN,39.9042,116.4074,-0.22,7.09,-5.88,0,74.86,18.53,1015.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-14,Beijing,CHN,39.9042,116.4074,0.02,6.81,-7.47,5.71,64.05,21.72,1010.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-15,Beijing,CHN,39.9042,116.4074,1.09,8.09,-4.5,0.61,64.86,14.95,1008.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-16,Beijing,CHN,39.9042,116.4074,1.38,7.15,-5.26,3.07,69.4,18.92,1005.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-17,Beijing,CHN,39.9042,116.4074,1.07,6.66,-4.76,4.66,73.95,15.77,1010.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-18,Beijing,CHN,39.9042,116.4074,-0.64,5.06,-8.11,1.83,79.79,16.08,1008.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-19,Beijing,CHN,39.9042,116.4074,0.83,7.83,-5.04,2.21,69.36,16.97,1010.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-20,Beijing,CHN,39.9042,116.4074,1.19,8.57,-5.77,3.73,74.37,18.1,1008.3,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-21,Beijing,CHN,39.9042,116.4074,1.3,7.93,-5.35,2.64,59.51,22.33,1004.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-22,Beijing,CHN,39.9042,116.4074,0.03,7.24,-6.2,1.75,80.9,15.41,1007.69,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-23,Beijing,CHN,39.9042,116.4074,1.13,7.29,-4.44,4.49,72.53,19.11,1005.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-24,Beijing,CHN,39.9042,116.4074,-1.63,4.02,-7.5,2.75,68.93,5.95,1010.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-25,Beijing,CHN,39.9042,116.4074,2.93,10.3,-4.33,1.14,78.63,17.94,1004.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-26,Beijing,CHN,39.9042,116.4074,-0.25,6.48,-6.19,2.69,65.03,18.78,1011.99,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-27,Beijing,CHN,39.9042,116.4074,1.93,9.24,-4.75,4.39,70.49,15.84,1002.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-28,Beijing,CHN,39.9042,116.4074,1.22,6.98,-6.17,5.25,70.42,11.52,1004.74,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-29,Beijing,CHN,39.9042,116.4074,3.09,9.05,-4.18,0,68.03,10.09,1011.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-30,Beijing,CHN,39.9042,116.4074,1.71,7.7,-4.38,0,75.35,15.44,1007.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-10-31,Beijing,CHN,39.9042,116.4074,2.4,9.06,-4.77,2.5,68.49,12.08,1008.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-01,Beijing,CHN,39.9042,116.4074,1.75,7.37,-3.98,3.94,66.99,22.58,1005.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-02,Beijing,CHN,39.9042,116.4074,-1.11,5.83,-7.9,7.57,75.01,18.57,1007.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-03,Beijing,CHN,39.9042,116.4074,2.55,8.31,-3.91,0,55.48,17.47,1007.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-04,Beijing,CHN,39.9042,116.4074,1.64,7.69,-4.15,0,74.48,13.41,1002.14,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-05,Beijing,CHN,39.9042,116.4074,0.4,7.28,-6.54,1.56,70.72,15.11,1006.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-06,Beijing,CHN,39.9042,116.4074,3.73,11.05,-3.49,0,71.64,15.24,1004.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-07,Beijing,CHN,39.9042,116.4074,1.77,8.53,-5.52,4.05,71.79,14.87,1001.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-08,Beijing,CHN,39.9042,116.4074,2.03,8.01,-3.73,1.86,63.7,17.41,1003.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-09,Beijing,CHN,39.9042,116.4074,1.24,7.71,-5.85,3.98,53.28,14.96,1004.29,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-10,Beijing,CHN,39.9042,116.4074,4.86,11.51,-1.3,1.92,73.06,15.66,1007.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-11,Beijing,CHN,39.9042,116.4074,0.81,7.5,-5.24,2.47,71.08,13.41,1007.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-12,Beijing,CHN,39.9042,116.4074,2.94,8.51,-4.02,1.3,63.52,19.44,1011.46,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-13,Beijing,CHN,39.9042,116.4074,3.17,8.72,-3.77,3.64,67.85,19.7,1004.19,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-14,Beijing,CHN,39.9042,116.4074,3.25,9.33,-3.91,2.68,59.51,19.89,1007.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-15,Beijing,CHN,39.9042,116.4074,2.28,8.0,-3.33,1.89,77.11,13.56,1004.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-16,Beijing,CHN,39.9042,116.4074,3.33,9.64,-4.02,0,67.07,17.81,1011.51,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-17,Beijing,CHN,39.9042,116.4074,3.44,9.72,-2.45,5.61,69.34,11.16,1004.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-18,Beijing,CHN,39.9042,116.4074,5.06,12.25,-2.08,0,80.09,15.08,1006.68,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-19,Beijing,CHN,39.9042,116.4074,6.13,12.8,-1.11,4.89,62.01,18.08,1012.51,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-20,Beijing,CHN,39.9042,116.4074,5.09,10.74,-0.62,5.74,73.41,24.28,1002.19,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-21,Beijing,CHN,39.9042,116.4074,4.12,9.86,-2.41,2.81,69.74,15.75,1009.12,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-22,Beijing,CHN,39.9042,116.4074,3.36,9.52,-2.52,5.92,61.11,13.62,1006.54,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-23,Beijing,CHN,39.9042,116.4074,7.75,14.01,0.75,2.3,71.39,15.57,1005.19,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-24,Beijing,CHN,39.9042,116.4074,5.4,12.62,-1.93,0,69.1,9.9,1006.16,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-25,Beijing,CHN,39.9042,116.4074,7.25,12.95,1.19,2.48,70.01,20.83,1003.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-26,Beijing,CHN,39.9042,116.4074,4.82,10.96,-1.82,3.15,60.5,9.62,1001.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-27,Beijing,CHN,39.9042,116.4074,6.37,13.65,-0.23,1.52,65.74,19.7,1006.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-28,Beijing,CHN,39.9042,116.4074,4.28,11.13,-1.58,4.6,70.94,20.2,1005.52,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-29,Beijing,CHN,39.9042,116.4074,5.79,11.31,-0.63,3.76,64.16,13.09,1005.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-11-30,Beijing,CHN,39.9042,116.4074,4.91,10.88,-2.08,1.11,73.31,22.53,1003.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-01,Beijing,CHN,39.9042,116.4074,7.06,13.84,0.85,1.96,68.01,14.33,1009.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-02,Beijing,CHN,39.9042,116.4074,7.92,13.48,1.56,0,74.52,14.94,1005.62,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-03,Beijing,CHN,39.9042,116.4074,8.39,14.18,1.26,5.69,78.57,19.52,1007.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-04,Beijing,CHN,39.9042,116.4074,6.65,12.51,0.58,2.33,68.79,13.7,1006.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-05,Beijing,CHN,39.9042,116.4074,7.15,13.99,0.59,3.27,71.89,15.33,1009.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-12-06,Beijing,CHN,39.9042,116.4074,8.73,14.45,1.48,2.2,69.36,20.36,1007.4,demo_generator,2026-07-10T04:13:34.892091+00:00
